Timestamp,Temperature (°C),Humidity (%),Sound (dB),Light (LDR),AQI,Heart Rate (bpm),SpO2 (%),Latitude,Longitude
2025-05-21 03:54:00,33.2,46.0,69.4,345,246,91,95,12.971861139073292,79.15893844105328
2025-05-21 03:55:00,28.2,59.0,58.4,888,164,94,96,12.971993766537558,79.15922122240849
2025-05-21 03:56:00,33.0,52.7,89.7,894,88,82,99,12.971043922043359,79.15707014518394
2025-05-21 03:57:00,32.4,38.2,68.6,685,130,67,96,12.971041451226254,79.15869137693637
2025-05-21 03:58:00,30.4,60.0,60.6,793,57,81,97,12.97148417180003,79.15854414832954
2025-05-21 03:59:00,33.4,53.4,74.9,465,109,83,99,12.971123701441078,79.15768690788458
2025-05-21 04:00:00,27.4,73.8,77.5,149,99,84,98,12.971086386233047,79.15741033319675
2025-05-21 04:01:00,29.5,55.7,89.2,641,175,103,96,12.970918932190115,79.15775605544935
2025-05-21 04:02:00,28.5,50.0,84.2,935,136,80,98,12.971918100160917,79.157715809399
2025-05-21 04:03:00,30.6,49.2,55.0,318,265,101,93,12.971433626446395,79.15842041310471
2025-05-21 04:04:00,27.7,60.9,74.6,485,105,76,96,12.971151179552722,79.15869772638273
2025-05-21 04:05:00,24.7,59.6,64.3,824,149,80,96,12.97085955450371,79.15800444800973
2025-05-21 04:06:00,31.4,46.5,72.8,297,293,85,94,12.970379933405804,79.15744229134341
2025-05-21 04:07:00,26.5,79.3,65.0,634,161,94,99,12.97062872876734,79.15792924282464
2025-05-21 04:08:00,29.0,64.0,75.0,455,124,69,97,12.971599709564435,79.15845779832591
2025-05-21 04:09:00,33.1,42.9,66.9,176,96,68,97,12.970993623226157,79.15760752553655
2025-05-21 04:10:00,28.7,55.4,72.0,594,65,65,97,12.972036099994257,79.15805871306706
2025-05-21 04:11:00,27.3,61.7,67.4,786,132,79,98,12.97175713219389,79.15739165237514
2025-05-21 04:12:00,32.3,64.1,84.6,493,117,69,99,12.972284373144955,79.15781445164394
2025-05-21 04:13:00,26.0,64.7,70.4,474,73,82,96,12.971942270559753,79.15740377527689
2025-05-21 04:14:00,27.5,37.0,57.3,451,106,80,98,12.972940295295155,79.1587941363323
2025-05-21 04:15:00,31.3,52.7,74.9,454,144,72,96,12.972058348233285,79.15741407718393
2025-05-21 04:16:00,31.4,70.0,52.3,316,223,92,93,12.970949606483178,79.15856275860729
2025-05-21 04:17:00,27.2,65.5,80.2,835,223,90,95,12.972000712180042,79.15764935879484
2025-05-21 04:18:00,30.1,56.7,67.6,458,265,90,93,12.971149760261655,79.15846348943896
2025-05-21 04:19:00,26.0,59.2,75.5,448,169,86,99,12.972140246133,79.15731310051072
2025-05-21 04:20:00,32.2,69.9,51.8,603,154,90,99,12.971540815076805,79.15789426660885
2025-05-21 04:21:00,28.3,71.1,77.0,923,71,71,99,12.971366416730662,79.15801470849397
2025-05-21 04:22:00,32.1,54.8,66.9,595,110,83,96,12.971333062253601,79.15736109781403
2025-05-21 04:23:00,35.5,53.5,72.0,476,105,73,99,12.972668506624046,79.15776503560956
2025-05-21 04:24:00,30.8,79.2,75.1,189,72,74,98,12.971251424023498,79.15777179886796
2025-05-21 04:25:00,31.9,47.4,72.9,176,56,70,99,12.972106361371175,79.15850996415325
2025-05-21 04:26:00,29.6,56.9,71.2,436,54,65,97,12.972430538113805,79.15832536687586
2025-05-21 04:27:00,31.7,69.3,64.2,353,253,102,94,12.971533207056979,79.15752351628728
2025-05-21 04:28:00,28.4,71.4,60.6,841,91,78,97,12.971830243427396,79.15807515635197
2025-05-21 04:29:00,27.5,67.8,68.1,290,270,102,94,12.972135133291774,79.15780420272861
2025-05-21 04:30:00,36.0,69.4,77.1,356,67,76,99,12.971081862096494,79.15861054824686
2025-05-21 04:31:00,26.3,50.5,53.8,299,114,83,99,12.971876506845632,79.15792668165108
2025-05-21 04:32:00,30.6,68.6,59.7,121,236,87,93,12.971722417518665,79.15832823707144
2025-05-21 04:33:00,29.7,67.4,75.6,118,94,79,99,12.972028208225346,79.15818384724952
2025-05-21 04:34:00,31.2,56.6,68.8,162,183,93,96,12.971547666729181,79.1579251100139
2025-05-21 04:35:00,34.3,54.5,65.8,197,60,72,97,12.972005187361875,79.15830593706183
2025-05-21 04:36:00,26.3,69.2,68.5,236,229,104,93,12.97203660496582,79.15802657721474
2025-05-21 04:37:00,30.9,59.8,61.3,523,146,78,98,12.971406366872381,79.15642275277116
2025-05-21 04:38:00,27.3,51.5,86.2,959,69,72,99,12.971282471636295,79.15767272206978
2025-05-21 04:39:00,28.7,59.8,74.1,1009,133,68,99,12.971599349475333,79.15760802361582
2025-05-21 04:40:00,28.7,64.1,36.4,126,105,65,99,12.971192298582848,79.15787995394443
2025-05-21 04:41:00,29.5,57.5,68.2,209,290,91,95,12.971010581573623,79.15729032664511
2025-05-21 04:42:00,32.9,45.9,82.9,884,77,70,96,12.971221751351509,79.15843970082372
2025-05-21 04:43:00,29.7,49.7,68.1,400,61,73,98,12.971985353365058,79.15745543396373
2025-05-21 04:44:00,26.4,45.4,70.8,461,121,68,96,12.971695162008544,79.1578934293031
2025-05-21 04:45:00,31.7,61.8,90.6,798,121,81,99,12.97204800059707,79.15721960625265
2025-05-21 04:46:00,30.3,78.9,78.0,272,82,72,99,12.970316018153136,79.15778165242072
2025-05-21 04:47:00,29.7,44.3,70.9,236,71,75,96,12.97158029148826,79.1583625301328
2025-05-21 04:48:00,29.4,53.9,77.6,961,287,97,95,12.971317758090734,79.15745786731435
2025-05-21 04:49:00,28.7,64.9,75.8,128,92,80,98,12.972005538045188,79.15661558563048
2025-05-21 04:50:00,28.6,56.3,73.1,926,51,67,99,12.97097312837012,79.15800571590962
2025-05-21 04:51:00,34.1,67.5,95.6,426,167,89,97,12.97106565499203,79.15796785989949
2025-05-21 04:52:00,27.5,63.1,73.0,532,101,70,98,12.972892391825397,79.15905002685358
2025-05-21 04:53:00,34.0,48.7,65.4,901,53,81,97,12.971747817327174,79.15874070554635
2025-05-21 04:54:00,25.9,60.5,53.2,815,60,82,98,12.971656912967026,79.15846917391704
2025-05-21 04:55:00,29.0,72.3,74.6,477,82,65,96,12.970851704844312,79.15834797722871
2025-05-21 04:56:00,28.7,51.3,61.6,539,144,78,97,12.97059373952511,79.15820044758985
2025-05-21 04:57:00,29.7,54.0,76.2,937,276,90,94,12.971649417578112,79.1583810349175
2025-05-21 04:58:00,31.9,64.7,63.7,229,98,73,99,12.97089827843632,79.15850529779537
2025-05-21 04:59:00,26.3,52.2,60.4,479,281,86,93,12.97157985800592,79.15807824508039
2025-05-21 05:00:00,35.4,51.6,77.9,601,140,68,97,12.971383158376383,79.15786394148508
2025-05-21 05:01:00,29.4,49.9,61.7,979,82,67,96,12.970435052265481,79.15851771449779
2025-05-21 05:02:00,32.1,71.2,69.8,644,196,87,99,12.971281595310575,79.15800539591356
2025-05-21 05:03:00,28.1,54.5,60.6,982,136,75,99,12.971262395517604,79.15855608862812
2025-05-21 05:04:00,25.4,66.9,75.7,150,122,81,97,12.971914950470186,79.15799928846309
2025-05-21 05:05:00,29.7,48.4,60.0,773,132,65,96,12.97175063377709,79.15812320678705
2025-05-21 05:06:00,30.6,72.6,75.5,298,279,93,93,12.971545804512225,79.15826435194646
2025-05-21 05:07:00,32.1,49.1,56.6,356,140,77,98,12.972119670075447,79.15808196827976
2025-05-21 05:08:00,29.6,58.8,66.3,935,175,103,96,12.971274010082793,79.15818125676805
2025-05-21 05:09:00,30.5,58.1,62.5,227,51,79,96,12.972422653658436,79.15769831723254
2025-05-21 05:10:00,29.9,74.4,75.6,110,273,97,94,12.971446553168757,79.15861793070583
2025-05-21 05:11:00,28.8,69.4,59.4,128,78,75,96,12.971185859080512,79.15870263128838
2025-05-21 05:12:00,30.3,67.8,70.4,439,97,71,99,12.971694658242221,79.15760740008432
2025-05-21 05:13:00,33.5,41.5,82.8,846,203,93,95,12.971731751389502,79.15787230173929
2025-05-21 05:14:00,30.6,55.3,68.3,602,64,84,96,12.971593538867657,79.15865788842657
2025-05-21 05:15:00,31.8,67.4,58.9,189,85,77,96,12.97206452441483,79.15859764309512
2025-05-21 05:16:00,30.9,55.2,63.2,365,143,78,98,12.97210653573288,79.15825511694939
2025-05-21 05:17:00,35.3,66.2,79.8,203,149,65,99,12.97132823351327,79.15823504407523
2025-05-21 05:18:00,32.6,63.9,54.4,120,128,75,98,12.971816285428494,79.15818723792476
2025-05-21 05:19:00,30.0,54.9,58.6,852,162,99,99,12.972155894004564,79.15815362495795
2025-05-21 05:20:00,26.7,62.6,66.9,774,105,77,99,12.972150681998746,79.1581339647375
2025-05-21 05:21:00,29.9,57.4,71.4,158,94,80,96,12.972010977522592,79.15795201974771
2025-05-21 05:22:00,29.6,66.8,88.4,138,159,101,96,12.971658868747749,79.15787164615118
2025-05-21 05:23:00,26.7,67.0,50.9,359,145,84,98,12.971590559673412,79.1575615596969
2025-05-21 05:24:00,30.5,63.4,51.9,216,75,84,97,12.972360301330305,79.15802275625899
2025-05-21 05:25:00,30.0,59.5,69.4,702,139,67,96,12.97109752207307,79.15875564283154
2025-05-21 05:26:00,32.2,53.5,79.2,307,124,67,96,12.97200360336943,79.15866300453406
2025-05-21 05:27:00,31.4,64.9,66.2,641,283,101,95,12.970924218861024,79.15900740636079
2025-05-21 05:28:00,32.6,59.0,58.2,903,126,66,99,12.97205096921491,79.15808695159451
2025-05-21 05:29:00,30.8,62.5,72.8,165,59,81,99,12.97097501812574,79.15872163237786
2025-05-21 05:30:00,24.6,41.6,70.3,362,141,68,98,12.97120925514377,79.15775087328039
2025-05-21 05:31:00,34.1,50.9,81.1,482,72,71,99,12.971459897754741,79.15784002793326
2025-05-21 05:32:00,28.3,68.5,62.8,289,152,98,98,12.970888112863486,79.15752596698489
2025-05-21 05:33:00,30.6,68.1,82.4,1020,71,72,96,12.97204566732136,79.15832043482224
2025-05-21 05:34:00,32.4,68.0,75.3,544,175,103,99,12.97111239693396,79.1577423866295
2025-05-21 05:35:00,28.4,42.3,80.1,543,142,83,96,12.972338358787946,79.15808285312475
2025-05-21 05:36:00,34.6,56.0,62.3,783,93,81,99,12.9707981046977,79.15747493001419
2025-05-21 05:37:00,33.3,69.8,68.6,972,239,94,95,12.971396322375384,79.15693699183295
2025-05-21 05:38:00,33.1,78.0,68.1,731,116,75,96,12.971450066734368,79.15840967812338
2025-05-21 05:39:00,31.9,57.4,58.3,561,148,67,96,12.97128594335982,79.15812959897481
2025-05-21 05:40:00,26.8,68.4,43.5,212,165,91,97,12.97076380003492,79.15818021042855
2025-05-21 05:41:00,25.4,63.8,77.3,488,192,91,99,12.971439857642098,79.15816777710786
2025-05-21 05:42:00,23.6,55.3,78.2,703,181,101,97,12.970941171029818,79.15832225864317
2025-05-21 05:43:00,31.4,51.8,65.4,965,112,79,98,12.971172117905184,79.15799655481695
2025-05-21 05:44:00,31.9,61.8,73.7,296,127,75,96,12.97260958932315,79.15795381775331
2025-05-21 05:45:00,27.4,51.2,67.8,724,127,79,96,12.971781035869734,79.15806173470988
2025-05-21 05:46:00,26.8,55.7,56.8,428,121,74,98,12.971614251470283,79.15825120724276
2025-05-21 05:47:00,28.7,69.1,46.3,907,116,75,97,12.971518300043403,79.15759331586132
2025-05-21 05:48:00,28.2,76.4,77.7,725,269,95,94,12.971960252593345,79.15758201509963
2025-05-21 05:49:00,29.9,53.4,71.5,168,60,68,99,12.972423438364736,79.1583850004491
2025-05-21 05:50:00,28.7,57.0,82.7,973,71,82,99,12.971509231213707,79.15695255724346
2025-05-21 05:51:00,29.7,55.2,72.2,472,246,88,95,12.971617505434617,79.15799319357984
2025-05-21 05:52:00,28.1,56.3,55.1,391,107,84,97,12.972093787254675,79.15842008566244
2025-05-21 05:53:00,25.7,49.6,57.2,306,92,80,96,12.97169246775821,79.15768503999801
2025-05-21 05:54:00,27.9,76.1,77.9,459,106,83,97,12.971503013361403,79.15791517992388
2025-05-21 05:55:00,26.9,67.3,87.0,908,80,83,97,12.971098106490443,79.15803478151541
2025-05-21 05:56:00,33.0,61.2,69.0,657,100,80,96,12.971608435909726,79.1578128517866
2025-05-21 05:57:00,35.3,60.7,74.3,1013,55,84,99,12.971154951951863,79.15726738973132
2025-05-21 05:58:00,25.8,74.4,67.4,471,126,77,98,12.971553141693514,79.15847201899996
2025-05-21 05:59:00,29.4,64.7,77.3,688,132,76,97,12.971464821641854,79.15903188739055
2025-05-21 06:00:00,30.1,96.1,50.3,578,107,81,98,12.971280371855963,79.15804579815206
2025-05-21 06:01:00,30.3,69.1,64.8,668,71,74,96,12.971744992885174,79.15813007033566
2025-05-21 06:02:00,29.2,65.1,75.2,352,155,102,99,12.97198250536494,79.15768779653636
2025-05-21 06:03:00,29.7,54.8,68.7,468,127,68,98,12.971506443765824,79.15855072870619
2025-05-21 06:04:00,31.7,72.3,68.5,826,94,75,96,12.971319958373343,79.15922685348268
2025-05-21 06:05:00,30.2,55.6,75.0,172,246,103,94,12.97221676108185,79.15778057573998
2025-05-21 06:06:00,27.6,60.7,54.8,160,126,67,97,12.97039968367198,79.15834837332075
2025-05-21 06:07:00,35.0,57.5,53.1,730,65,78,98,12.971997867169293,79.15815124205618
2025-05-21 06:08:00,32.5,56.4,78.8,830,61,80,98,12.971425587896807,79.15864308382714
2025-05-21 06:09:00,31.9,39.5,62.2,267,61,83,96,12.972489485571025,79.158369472205
2025-05-21 06:10:00,29.4,64.5,56.6,511,52,82,98,12.97212876125698,79.15854513513197
2025-05-21 06:11:00,32.5,60.3,79.1,577,155,96,98,12.971488886634758,79.15773007537805
2025-05-21 06:12:00,35.1,68.6,72.9,545,56,67,97,12.970604442309531,79.15811939077794
2025-05-21 06:13:00,27.3,47.6,62.0,113,117,67,99,12.971132172058695,79.15780987472021
2025-05-21 06:14:00,25.6,61.4,69.6,104,193,103,99,12.972041144206655,79.15850692813635
2025-05-21 06:15:00,30.3,67.7,66.3,565,133,82,97,12.970891406723588,79.15795659180989
2025-05-21 06:16:00,32.7,50.5,61.2,634,155,93,97,12.971537905350164,79.15811019914524
2025-05-21 06:17:00,27.2,66.6,71.1,757,98,71,99,12.971613919592096,79.15861761239607
2025-05-21 06:18:00,26.2,64.1,50.0,179,111,78,96,12.970926118796745,79.15786193021961
2025-05-21 06:19:00,30.7,73.5,76.5,746,56,69,99,12.971696654407529,79.1578574761566
2025-05-21 06:20:00,30.4,65.5,73.4,803,92,75,97,12.972047404745476,79.15697656451745
2025-05-21 06:21:00,31.6,51.2,62.6,420,242,86,95,12.972305144953793,79.15728867647198
2025-05-21 06:22:00,32.1,54.7,70.3,674,121,82,96,12.97132486201799,79.15891272618079
2025-05-21 06:23:00,30.1,71.3,75.4,457,157,100,98,12.972764119540779,79.15811592363181
2025-05-21 06:24:00,30.8,65.6,73.0,370,224,93,93,12.97183361158266,79.15859822525798
2025-05-21 06:25:00,31.6,43.1,89.1,578,129,71,98,12.971213979415147,79.15783336246226
2025-05-21 06:26:00,22.6,62.7,72.0,484,53,67,99,12.971322328744588,79.15836210389858
2025-05-21 06:27:00,27.5,58.7,61.1,182,183,89,99,12.971394049560615,79.15877116970249
2025-05-21 06:28:00,24.7,65.3,63.4,648,129,71,98,12.971718728854622,79.15845264230708
2025-05-21 06:29:00,31.5,61.9,66.1,695,112,72,98,12.97209003092759,79.15830867080615
2025-05-21 06:30:00,30.9,53.0,85.8,551,71,82,96,12.972678879372243,79.15688505289778
2025-05-21 06:31:00,31.6,73.0,50.4,379,97,77,98,12.971636985109217,79.15830885688682
2025-05-21 06:32:00,34.5,60.9,72.6,902,75,72,97,12.971358289929618,79.15727166147204
2025-05-21 06:33:00,27.3,49.7,67.8,759,290,85,94,12.971811934673225,79.15779725681163
2025-05-21 06:34:00,36.7,69.7,59.7,730,79,73,98,12.970705809520625,79.15728642405615
2025-05-21 06:35:00,34.6,67.4,78.8,593,132,83,98,12.971039380547406,79.15804913910448
2025-05-21 06:36:00,29.2,48.1,69.0,714,89,77,96,12.971865443934474,79.15856583095461
2025-05-21 06:37:00,27.8,50.9,62.3,246,57,67,96,12.971627417111987,79.1578959766308
2025-05-21 06:38:00,25.7,65.1,80.8,208,265,94,94,12.971905441454583,79.15732604813988
2025-05-21 06:39:00,28.5,69.0,51.5,356,72,72,96,12.970932346332663,79.15721791163166
2025-05-21 06:40:00,29.6,61.6,94.0,565,59,65,97,12.972044206195802,79.15715334344902
2025-05-21 06:41:00,29.2,50.4,95.6,385,127,80,96,12.971975617421677,79.15815239436945
2025-05-21 06:42:00,28.6,66.6,76.3,199,238,103,95,12.971729293228965,79.15860602344515
2025-05-21 06:43:00,31.8,49.1,81.4,980,56,71,98,12.971770545776375,79.15835709561182
2025-05-21 06:44:00,28.4,54.9,58.8,929,113,82,97,12.970676898919837,79.15656649510905
2025-05-21 06:45:00,32.1,80.3,86.0,566,72,77,96,12.970810228989304,79.15734360699892
2025-05-21 06:46:00,29.5,68.0,63.4,507,77,71,98,12.971259551037642,79.15807620073248
2025-05-21 06:47:00,29.8,75.2,73.3,1009,90,73,98,12.97120438209178,79.1582836654134
2025-05-21 06:48:00,37.5,44.4,52.6,889,290,95,95,12.97213307233225,79.1582168197019
2025-05-21 06:49:00,32.2,60.1,43.5,935,133,66,99,12.97125378029204,79.15817934514281
2025-05-21 06:50:00,25.3,70.0,79.1,164,94,74,98,12.972112057803662,79.15718750011622
2025-05-21 06:51:00,23.1,84.9,51.6,718,295,101,95,12.971667576761384,79.15753707253538
2025-05-21 06:52:00,35.0,80.9,68.9,520,204,93,94,12.971945706153768,79.15852849993635
2025-05-21 06:53:00,35.1,59.4,78.6,802,113,81,97,12.97087530518813,79.1577429511739
2025-05-21 06:54:00,31.0,71.0,68.6,640,118,73,98,12.972042253688269,79.15803177245888
2025-05-21 06:55:00,31.9,55.3,68.0,610,95,74,99,12.971426426284625,79.15846007741828
2025-05-21 06:56:00,27.3,60.4,64.4,175,68,66,96,12.971261147444793,79.15824290041026
2025-05-21 06:57:00,30.4,56.4,57.3,919,167,87,96,12.971743593698843,79.15784668514247
2025-05-21 06:58:00,30.8,62.1,68.5,592,76,67,97,12.972698501969136,79.15756505959264
2025-05-21 06:59:00,30.9,71.3,64.8,880,288,90,93,12.971175134504783,79.15809510193614
2025-05-21 07:00:00,28.1,65.6,56.0,820,55,77,99,12.971569600048193,79.15825016254225
2025-05-21 07:01:00,36.4,58.0,87.6,355,133,76,98,12.972580366809705,79.1584824359819
2025-05-21 07:02:00,26.1,55.3,47.2,451,56,84,96,12.971448474448906,79.15812240456492
2025-05-21 07:03:00,35.2,41.0,85.2,993,146,80,99,12.971733498096942,79.1581960371803
2025-05-21 07:04:00,23.1,49.7,70.5,572,84,78,97,12.972608675927876,79.15846815089417
2025-05-21 07:05:00,30.6,53.1,67.6,844,53,71,97,12.971855697122304,79.15772976657678
2025-05-21 07:06:00,30.0,49.6,91.5,299,118,76,98,12.971705536549623,79.15797515583648
2025-05-21 07:07:00,27.3,40.8,73.2,915,115,66,97,12.971859995137489,79.15817167608984
2025-05-21 07:08:00,32.6,43.1,60.2,300,61,80,97,12.971624984111815,79.15819220366592
2025-05-21 07:09:00,29.4,48.7,51.3,314,98,81,96,12.972035297009638,79.15775640604383
2025-05-21 07:10:00,34.1,63.4,63.3,366,139,74,98,12.971906918923743,79.15785198750093
2025-05-21 07:11:00,30.3,44.7,61.8,947,113,69,97,12.971106740493433,79.15733191181727
2025-05-21 07:12:00,28.7,68.0,61.3,397,88,80,98,12.972057696551197,79.15760115960354
2025-05-21 07:13:00,30.9,67.7,53.0,846,65,83,96,12.97018570875765,79.15827738240483
2025-05-21 07:14:00,32.1,59.6,63.5,310,63,80,98,12.972237166583637,79.1584594228486
2025-05-21 07:15:00,27.5,66.6,74.4,760,257,97,94,12.971454707360706,79.1579427899463
2025-05-21 07:16:00,33.3,59.2,78.9,566,89,66,98,12.971731425171829,79.1576517710354
2025-05-21 07:17:00,28.3,50.3,66.0,550,89,75,96,12.970891500536,79.15810217412769
2025-05-21 07:18:00,33.7,78.5,63.3,818,283,86,93,12.972099066420927,79.1579760302139
2025-05-21 07:19:00,28.0,67.4,74.9,759,50,77,98,12.972060653442993,79.15784225263612
2025-05-21 07:20:00,29.6,65.9,58.4,692,114,75,96,12.971977026794997,79.15821214873216
2025-05-21 07:21:00,31.6,51.5,81.8,274,104,70,96,12.972354529659912,79.15856394415452
2025-05-21 07:22:00,32.6,57.4,82.9,419,61,75,97,12.971273350760416,79.15802289916044
2025-05-21 07:23:00,28.4,59.6,62.3,405,87,76,96,12.971818360935876,79.15851379461704
2025-05-21 07:24:00,28.4,50.0,59.1,588,223,104,94,12.971801332460032,79.15812861261722
2025-05-21 07:25:00,32.2,57.0,56.3,893,130,66,97,12.971100640301653,79.15813364015514
2025-05-21 07:26:00,27.1,59.2,56.8,845,92,83,96,12.971809102708725,79.1578877231363
2025-05-21 07:27:00,28.9,83.2,60.5,885,67,68,97,12.97186476652763,79.15794379671799
2025-05-21 07:28:00,28.0,49.1,66.0,957,55,82,98,12.972299101905445,79.15760418256944
2025-05-21 07:29:00,32.4,53.1,77.4,116,242,101,93,12.971484172342455,79.1579079209546
2025-05-21 07:30:00,32.8,46.6,56.6,592,121,68,99,12.97066961717677,79.15657169789044
2025-05-21 07:31:00,27.6,58.8,76.9,137,85,73,99,12.970855820858189,79.15838236806529
2025-05-21 07:32:00,31.7,46.0,60.5,356,101,78,97,12.97154412690843,79.1578476449383
2025-05-21 07:33:00,31.1,56.2,78.2,765,112,80,96,12.97155446939567,79.15845366628973
2025-05-21 07:34:00,30.5,66.0,73.6,318,98,81,98,12.971475015201555,79.15790397949246
2025-05-21 07:35:00,31.5,67.8,66.4,462,200,93,96,12.972041116244277,79.1577821040583
2025-05-21 07:36:00,28.4,47.8,58.3,124,109,84,97,12.971374250800432,79.15767843846066
2025-05-21 07:37:00,31.9,58.3,76.5,527,77,70,98,12.9721093085065,79.15728635506738
2025-05-21 07:38:00,31.4,67.5,41.8,605,252,97,95,12.971890924622773,79.15741350912373
2025-05-21 07:39:00,26.4,58.8,72.2,859,72,68,97,12.971983812696953,79.15790946285937
2025-05-21 07:40:00,31.2,48.2,68.1,342,75,83,96,12.972037106725079,79.15802228005286
2025-05-21 07:41:00,32.3,58.1,90.5,206,214,85,93,12.972035406329052,79.1582776326216
2025-05-21 07:42:00,30.9,80.1,52.9,520,267,95,93,12.97175408780159,79.15814237512409
2025-05-21 07:43:00,32.2,65.1,67.9,937,136,65,98,12.970782077586247,79.15764581809209
2025-05-21 07:44:00,28.5,69.9,79.0,490,75,80,98,12.971545403565878,79.15832758003293
2025-05-21 07:45:00,33.1,59.6,78.9,489,297,104,95,12.971354365214022,79.15772013287278
2025-05-21 07:46:00,31.5,58.0,80.4,664,118,83,96,12.971624280433078,79.15844817072086
2025-05-21 07:47:00,29.8,68.0,92.5,625,58,69,98,12.971378439026669,79.15781332308164
2025-05-21 07:48:00,33.4,62.9,70.2,476,99,69,98,12.972537169002146,79.15807695023578
2025-05-21 07:49:00,28.6,64.3,66.4,850,150,72,96,12.972013318257686,79.15843573827361
2025-05-21 07:50:00,32.4,75.5,66.3,219,185,104,97,12.971099503739701,79.15798152177558
2025-05-21 07:51:00,31.4,50.9,67.0,1020,206,96,95,12.97189806642999,79.15755738953784
2025-05-21 07:52:00,30.0,43.3,63.0,990,123,68,97,12.971896132528034,79.1579024813173
2025-05-21 07:53:00,25.3,52.3,55.1,499,124,73,96,12.971840316130967,79.1576973144416
2025-05-21 07:54:00,29.9,65.5,85.5,649,116,69,98,12.97060514649552,79.15893321205077
2025-05-21 07:55:00,28.7,65.2,62.6,323,111,83,98,12.970820639445718,79.15775647981631
2025-05-21 07:56:00,29.5,51.2,75.7,376,219,93,95,12.971412902362305,79.15810332325788
2025-05-21 07:57:00,29.9,57.9,77.8,618,218,96,95,12.97109513206939,79.15796507729362
2025-05-21 07:58:00,31.5,48.4,73.0,513,122,73,98,12.971800887373737,79.15807966016641
2025-05-21 07:59:00,36.0,68.1,59.0,851,234,85,93,12.971068643863585,79.15756411266673
2025-05-21 08:00:00,30.1,84.8,81.5,427,51,74,98,12.971811146051335,79.15820564656732
2025-05-21 08:01:00,34.0,57.6,82.2,694,139,74,96,12.971105117090799,79.15786161245474
2025-05-21 08:02:00,32.4,77.1,86.2,455,185,86,97,12.972209394157401,79.15739250272442
2025-05-21 08:03:00,29.9,67.3,71.0,749,136,83,99,12.970752563877415,79.158496298753
2025-05-21 08:04:00,27.7,81.9,78.7,571,222,86,95,12.972046831506924,79.1582491415395
2025-05-21 08:05:00,32.9,72.6,62.3,482,162,89,99,12.971821893877564,79.15785338728384
2025-05-21 08:06:00,31.8,63.3,69.9,307,135,78,99,12.970716027038751,79.1575681902318
2025-05-21 08:07:00,35.0,62.1,78.6,867,50,84,99,12.97149041364302,79.15856261015165
2025-05-21 08:08:00,31.1,51.7,52.2,919,251,90,94,12.972052481625713,79.15822001882977
2025-05-21 08:09:00,35.4,59.8,74.3,472,86,75,96,12.971786248248291,79.15722728678907
2025-05-21 08:10:00,28.6,60.5,77.2,257,174,96,98,12.971882327835365,79.15816095675314
2025-05-21 08:11:00,28.6,70.2,70.3,134,188,101,96,12.971146515050512,79.15786767440326
2025-05-21 08:12:00,31.0,59.8,65.4,926,66,78,97,12.971443352298845,79.1575066393379
2025-05-21 08:13:00,29.7,72.7,78.4,660,138,74,96,12.971880724633733,79.15786816485738
2025-05-21 08:14:00,28.2,45.7,76.1,461,54,67,97,12.971901361191122,79.15765743161924
2025-05-21 08:15:00,27.9,50.7,89.1,192,87,65,98,12.970975558148659,79.15760115846714
2025-05-21 08:16:00,29.6,46.9,63.4,920,80,80,99,12.97145101220927,79.15902693025889
2025-05-21 08:17:00,29.7,52.0,78.4,114,209,87,95,12.97132889227327,79.15850138678303
2025-05-21 08:18:00,31.9,45.1,78.0,463,75,83,97,12.97213651745396,79.1578790838369
2025-05-21 08:19:00,29.9,49.2,63.5,367,112,65,98,12.97215755959969,79.15744608520039
2025-05-21 08:20:00,33.2,53.4,74.7,239,231,101,94,12.971262723858977,79.15857493336979
2025-05-21 08:21:00,33.6,60.2,89.3,183,192,101,96,12.971430107975808,79.15796873343527
2025-05-21 08:22:00,32.0,55.2,45.5,194,142,76,98,12.971015506516522,79.15844944009417
2025-05-21 08:23:00,30.0,66.7,60.6,224,64,75,97,12.971183593379665,79.15798533072021
2025-05-21 08:24:00,28.9,67.7,72.8,292,114,68,96,12.970635861623773,79.15820545565707
2025-05-21 08:25:00,30.8,48.7,72.5,165,100,65,97,12.971846330907459,79.15851356624393
2025-05-21 08:26:00,29.4,78.5,58.9,808,255,91,94,12.971881650557812,79.15759701871244
2025-05-21 08:27:00,31.4,66.0,73.4,422,139,79,96,12.971461872830636,79.15834012345799
2025-05-21 08:28:00,30.9,62.9,84.9,928,125,81,98,12.970696521729188,79.15770707897038
2025-05-21 08:29:00,27.9,63.5,71.5,338,100,72,97,12.971379109571675,79.15902216719257
2025-05-21 08:30:00,32.5,64.6,79.9,168,78,71,96,12.971660765260417,79.15768153270338
2025-05-21 08:31:00,26.8,55.9,67.8,1022,54,71,98,12.970619480419268,79.15767654452712
2025-05-21 08:32:00,31.6,54.9,70.6,900,74,77,98,12.971674726572038,79.15788254005723
2025-05-21 08:33:00,27.9,71.9,75.0,419,176,86,96,12.972321191100413,79.15811283622637
2025-05-21 08:34:00,28.0,60.2,70.1,415,243,102,94,12.971857915919948,79.15804491462771
2025-05-21 08:35:00,34.1,70.1,61.5,778,241,97,94,12.972104987603876,79.1573440493177
2025-05-21 08:36:00,27.9,59.7,46.5,415,298,86,94,12.971716086686905,79.15843898564633
2025-05-21 08:37:00,26.9,69.5,50.9,433,190,89,99,12.971559829257293,79.15830046256276
